1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11
1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11
1.591294048124840453e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11
1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11
1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11
1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840776e-11,1.591294048124840453e-11
